Transaction_ID,Platform,Product_Category,Product_Name,Advertised_Price,Actual_Market_Price,Payment_Method,Customer_Age,Customer_Region,label_logo,label_brand,label_qr,Scam_Flag
C4658,TrendyMart,Clothing,Levi's Jeans,243,394,Debit Card,19,Europe,0,0,1,1
C4659,StyleZone,Clothing,Levi's Jeans,165,175,Debit Card,54,Europe,0,0,0,0
C4660,TrendyMart,Clothing,Designer Dress,228,252,Credit Card,26,Europe,0,0,0,0
C4661,QuickBuy,Clothing,Nike T-Shirt,161,197,Crypto,32,US,0,0,0,0
C4662,CheapStore,Clothing,Burberry Coat,152,173,Debit Card,51,Europe,0,0,0,0
C4663,InstaStore,Clothing,Nike T-Shirt,393,487,PayPal,35,US,0,0,0,0
C4664,FakeShop,Clothing,Adidas Hoodie,77,178,PayPal,26,US,0,1,0,1
C4665,QuickBuy,Clothing,Puma Jacket,436,419,UPI,18,Asia,0,1,0,1
C4666,StyleZone,Clothing,Designer Dress,237,266,Credit Card,35,US,0,0,0,0
C4667,FakeShop,Clothing,Nike T-Shirt,194,367,Credit Card,61,Asia,1,1,0,1
C4668,TrendyMart,Clothing,Puma Jacket,92,360,Crypto,34,Africa,1,0,1,1
C4669,SocialMediaAd,Clothing,Levi's Jeans,130,372,Credit Card,63,Asia,0,1,0,1
C4670,InstaStore,Clothing,Designer Dress,189,291,UPI,25,Europe,0,0,0,1
C4671,InstaStore,Clothing,Gucci T-Shirt,168,387,PayPal,51,Africa,1,0,0,1
C4672,InstaStore,Clothing,Adidas Hoodie,68,166,Credit Card,34,Africa,0,0,0,1
C4673,TrendyMart,Clothing,Versace Pants,166,173,PayPal,22,US,0,0,0,0
C4674,QuickBuy,Clothing,Designer Dress,181,201,PayPal,19,Asia,0,0,1,0
C4675,CheapStore,Clothing,Nike T-Shirt,431,467,Credit Card,29,Africa,0,0,0,0
C4676,SocialMediaAd,Clothing,Gucci T-Shirt,166,171,UPI,53,Europe,0,0,0,0
C4677,InstaStore,Clothing,Zara Shirt,272,286,Debit Card,49,Europe,0,0,0,0
C4678,TrendyMart,Clothing,Zara Shirt,135,326,UPI,30,US,1,0,0,1
C4679,StyleZone,Clothing,Zara Shirt,346,379,Debit Card,28,Africa,0,1,0,0
C4680,CheapStore,Clothing,Zara Shirt,370,424,Credit Card,42,Europe,0,1,0,0
C4681,InstaStore,Clothing,H&M Sweater,355,440,PayPal,29,Europe,0,0,1,0
C4682,StyleZone,Clothing,Adidas Hoodie,232,286,Debit Card,18,Africa,0,0,0,0
C4683,TrendyMart,Clothing,H&M Sweater,330,322,UPI,48,Africa,1,0,0,1
C4684,TrendyMart,Clothing,Levi's Jeans,197,350,Credit Card,38,Asia,0,0,0,1
C4685,CheapStore,Clothing,Burberry Coat,427,447,PayPal,52,Asia,0,0,0,0
C4686,QuickBuy,Clothing,Adidas Hoodie,150,175,PayPal,65,Asia,0,0,0,0
C4687,QuickBuy,Clothing,Puma Jacket,345,383,Crypto,34,Africa,0,0,0,0
C4688,TrendyMart,Clothing,Nike T-Shirt,154,176,PayPal,23,US,0,0,0,0
C4689,CheapStore,Clothing,Designer Dress,118,362,PayPal,47,Europe,1,0,0,1
C4690,SocialMediaAd,Clothing,Adidas Hoodie,236,269,Debit Card,41,Africa,0,0,0,0
C4691,SocialMediaAd,Clothing,Levi's Jeans,160,415,Crypto,65,Asia,1,0,1,1
C4692,FakeShop,Clothing,Gucci T-Shirt,341,381,Credit Card,54,Asia,0,0,0,0
C4693,FakeShop,Clothing,H&M Sweater,112,307,PayPal,59,US,1,0,1,1
C4694,FakeShop,Clothing,Zara Shirt,103,270,PayPal,20,Africa,1,0,0,1
C4695,FakeShop,Clothing,Puma Jacket,116,276,PayPal,55,Europe,1,0,0,1
C4696,TrendyMart,Clothing,Burberry Coat,350,352,PayPal,60,Europe,0,0,0,1
C4697,FakeShop,Clothing,Adidas Hoodie,215,391,Debit Card,53,Europe,0,0,0,1
C4698,TrendyMart,Clothing,Gucci T-Shirt,358,365,PayPal,54,Africa,1,0,0,1
C4699,CheapStore,Clothing,Levi's Jeans,372,464,Crypto,46,US,0,0,0,0
C4700,QuickBuy,Clothing,Puma Jacket,236,407,Crypto,20,US,1,1,1,1
C4701,InstaStore,Clothing,Puma Jacket,180,443,UPI,61,Europe,0,0,0,1
C4702,SocialMediaAd,Clothing,H&M Sweater,295,466,Crypto,48,US,0,1,1,1
C4703,FakeShop,Clothing,Designer Dress,171,476,Debit Card,60,Africa,0,1,0,1
C4704,StyleZone,Clothing,Gucci T-Shirt,213,221,PayPal,21,Africa,0,0,0,0
C4705,SocialMediaAd,Clothing,H&M Sweater,348,366,Debit Card,52,US,0,0,1,0
C4706,SocialMediaAd,Clothing,Nike T-Shirt,161,165,Credit Card,29,Asia,1,1,0,1
C4707,CheapStore,Clothing,Levi's Jeans,206,355,Crypto,61,Asia,1,1,0,1
C4708,InstaStore,Clothing,Puma Jacket,219,447,Crypto,57,Asia,1,1,1,1
C4709,SocialMediaAd,Clothing,Versace Pants,418,424,PayPal,25,Europe,0,0,0,0
C4710,InstaStore,Clothing,Designer Dress,267,254,Credit Card,47,Asia,0,0,0,1
C4711,InstaStore,Clothing,Burberry Coat,174,423,UPI,57,Africa,0,0,0,1
C4712,TrendyMart,Clothing,Adidas Hoodie,431,450,Debit Card,31,Europe,0,0,0,1
C4713,FakeShop,Clothing,Puma Jacket,111,317,Crypto,62,Asia,1,1,0,1
C4714,FakeShop,Clothing,Zara Shirt,318,333,Crypto,44,US,0,1,1,0
C4715,FakeShop,Clothing,Adidas Hoodie,132,456,Crypto,39,US,1,1,0,1
C4716,TrendyMart,Clothing,Burberry Coat,287,338,Crypto,51,Europe,0,0,0,0
C4717,QuickBuy,Clothing,Puma Jacket,429,437,UPI,60,Europe,0,0,0,0
C4718,CheapStore,Clothing,Burberry Coat,133,225,Debit Card,47,Asia,0,1,0,1
C4719,InstaStore,Clothing,Nike T-Shirt,395,407,Debit Card,42,US,0,0,0,0
C4720,SocialMediaAd,Clothing,Zara Shirt,412,489,Debit Card,39,Asia,0,0,0,0
C4721,FakeShop,Clothing,Adidas Hoodie,516,483,Crypto,64,Europe,1,1,0,1
C4722,CheapStore,Clothing,H&M Sweater,170,197,Credit Card,46,Asia,0,0,0,0
C4723,FakeShop,Clothing,Nike T-Shirt,118,177,Credit Card,44,Africa,0,0,0,1
C4724,FakeShop,Clothing,Nike T-Shirt,52,174,Crypto,58,Asia,1,1,1,1
C4725,StyleZone,Clothing,Levi's Jeans,317,382,Credit Card,51,Europe,0,0,0,0
C4726,StyleZone,Clothing,Adidas Hoodie,123,431,UPI,37,Africa,1,0,0,1
C4727,CheapStore,Clothing,Burberry Coat,305,488,PayPal,27,Africa,0,0,0,1
C4728,StyleZone,Clothing,Gucci T-Shirt,250,478,UPI,23,Asia,0,0,0,1
C4729,InstaStore,Clothing,H&M Sweater,62,151,Crypto,61,Asia,0,0,0,1
C4730,SocialMediaAd,Clothing,Versace Pants,218,347,Credit Card,48,US,0,1,1,1
C4731,InstaStore,Clothing,Gucci T-Shirt,143,157,Crypto,26,Asia,0,0,0,0
C4732,TrendyMart,Clothing,Versace Pants,188,211,Credit Card,44,Europe,0,0,0,0
C4733,SocialMediaAd,Clothing,Zara Shirt,250,293,UPI,56,US,0,0,0,0
C4734,SocialMediaAd,Clothing,Gucci T-Shirt,406,478,Crypto,61,US,0,1,0,0
C4735,FakeShop,Clothing,Levi's Jeans,49,241,UPI,60,Europe,0,0,0,1
C4736,QuickBuy,Clothing,Gucci T-Shirt,474,486,Credit Card,44,Asia,0,0,0,0
C4737,StyleZone,Clothing,Levi's Jeans,227,229,PayPal,41,Europe,0,0,0,0
C4738,FakeShop,Clothing,Gucci T-Shirt,424,432,Crypto,46,US,0,0,0,0
C4739,CheapStore,Clothing,Burberry Coat,139,277,PayPal,18,Europe,0,0,0,1
C4740,CheapStore,Clothing,Zara Shirt,239,274,Credit Card,62,Africa,1,0,0,0
C4741,FakeShop,Clothing,Designer Dress,102,331,PayPal,34,Asia,0,1,0,1
C4742,SocialMediaAd,Clothing,H&M Sweater,359,375,UPI,61,Asia,0,0,0,0
C4743,TrendyMart,Clothing,Adidas Hoodie,179,289,Crypto,52,Europe,0,1,0,1
C4744,FakeShop,Clothing,Designer Dress,187,441,PayPal,33,Africa,0,0,0,1
C4745,QuickBuy,Clothing,Adidas Hoodie,298,360,Credit Card,26,Europe,0,0,0,0
C4746,InstaStore,Clothing,Burberry Coat,138,345,PayPal,56,US,1,0,0,1
C4747,QuickBuy,Clothing,Versace Pants,49,187,Crypto,37,US,0,1,0,1
C4748,CheapStore,Clothing,Gucci T-Shirt,125,219,UPI,29,US,0,1,0,1
C4749,TrendyMart,Clothing,Gucci T-Shirt,364,360,Credit Card,18,US,0,1,0,1
C4750,InstaStore,Clothing,Adidas Hoodie,185,187,Crypto,55,US,0,0,0,0
C4751,TrendyMart,Clothing,Puma Jacket,285,326,Crypto,56,Europe,0,0,0,0
C4752,StyleZone,Clothing,Versace Pants,408,430,UPI,53,US,0,0,0,1
C4753,CheapStore,Clothing,Adidas Hoodie,198,434,PayPal,46,Europe,0,0,0,1
C4754,QuickBuy,Clothing,Adidas Hoodie,54,156,Credit Card,34,Europe,1,0,0,1
C4755,FakeShop,Clothing,H&M Sweater,272,278,Credit Card,24,Africa,0,0,0,0
C4756,TrendyMart,Clothing,Versace Pants,398,420,Crypto,23,Europe,0,0,0,0
C4757,TrendyMart,Clothing,Adidas Hoodie,33,155,Debit Card,36,Africa,1,0,0,1
C4758,FakeShop,Clothing,Nike T-Shirt,293,354,Crypto,64,Asia,0,1,0,0
C4759,CheapStore,Clothing,Zara Shirt,450,483,Debit Card,36,Asia,0,0,0,0
C4760,TrendyMart,Clothing,Zara Shirt,43,210,Crypto,54,US,0,1,0,1
C4761,QuickBuy,Clothing,Gucci T-Shirt,295,475,PayPal,26,Asia,0,1,0,1
C4762,StyleZone,Clothing,Versace Pants,177,426,UPI,60,US,1,1,0,1
C4763,QuickBuy,Clothing,Gucci T-Shirt,328,491,Credit Card,36,Asia,0,0,1,1
C4764,QuickBuy,Clothing,Versace Pants,400,482,Crypto,29,Europe,0,0,0,0
C4765,QuickBuy,Clothing,Puma Jacket,80,165,PayPal,45,US,1,1,1,1
C4766,StyleZone,Clothing,Levi's Jeans,462,468,Crypto,57,US,0,0,0,0
C4767,TrendyMart,Clothing,Versace Pants,283,429,Debit Card,59,Africa,0,1,0,1
C4768,InstaStore,Clothing,H&M Sweater,233,217,Debit Card,48,Africa,0,1,0,1
C4769,TrendyMart,Clothing,Burberry Coat,192,379,PayPal,24,US,0,1,0,1
C4770,StyleZone,Clothing,Designer Dress,109,395,UPI,18,Africa,0,1,1,1
C4771,TrendyMart,Clothing,Zara Shirt,341,401,Credit Card,38,Europe,0,0,1,0
C4772,FakeShop,Clothing,Puma Jacket,209,396,UPI,43,Asia,0,1,0,1
C4773,FakeShop,Clothing,Burberry Coat,362,404,Credit Card,59,Europe,0,0,0,0
C4774,FakeShop,Clothing,Nike T-Shirt,267,329,PayPal,23,Europe,0,0,0,0
C4775,FakeShop,Clothing,Gucci T-Shirt,197,320,Crypto,56,Asia,0,0,0,1
C4776,StyleZone,Clothing,Puma Jacket,412,414,Credit Card,47,Asia,0,0,0,1
C4777,TrendyMart,Clothing,Zara Shirt,234,244,UPI,35,US,0,0,0,0
C4778,QuickBuy,Clothing,H&M Sweater,368,461,UPI,49,US,0,0,0,0
C4779,FakeShop,Clothing,Nike T-Shirt,415,423,Credit Card,32,Africa,0,1,1,1
C4780,FakeShop,Clothing,Burberry Coat,158,390,Debit Card,56,Asia,0,0,0,1
C4781,CheapStore,Clothing,Nike T-Shirt,380,472,Crypto,40,Asia,0,1,0,0
C4782,InstaStore,Clothing,Puma Jacket,404,486,Crypto,55,Africa,0,0,0,0
C4783,FakeShop,Clothing,Zara Shirt,129,330,UPI,20,Asia,0,0,0,1
C4784,StyleZone,Clothing,Designer Dress,328,410,UPI,52,Asia,0,0,0,0
C4785,SocialMediaAd,Clothing,Levi's Jeans,203,314,PayPal,34,Africa,1,0,0,1
C4786,SocialMediaAd,Clothing,Versace Pants,187,350,Credit Card,56,Asia,0,1,0,1
C4787,InstaStore,Clothing,Burberry Coat,214,481,PayPal,18,Asia,0,0,1,1
C4788,QuickBuy,Clothing,Burberry Coat,145,450,Debit Card,63,Africa,0,0,0,1
C4789,QuickBuy,Clothing,Zara Shirt,98,210,Debit Card,33,Europe,0,1,0,1
C4790,TrendyMart,Clothing,Levi's Jeans,90,426,Credit Card,55,US,1,1,0,1
C4791,InstaStore,Clothing,Gucci T-Shirt,144,170,UPI,52,US,0,0,0,0
C4792,SocialMediaAd,Clothing,Zara Shirt,468,471,Debit Card,60,US,0,1,0,0
C4793,StyleZone,Clothing,H&M Sweater,129,156,UPI,28,Africa,0,0,0,0
C4794,FakeShop,Clothing,Adidas Hoodie,160,294,Crypto,31,Europe,0,1,0,1
C4795,SocialMediaAd,Clothing,Puma Jacket,339,325,Credit Card,30,Asia,0,1,0,1
C4796,TrendyMart,Clothing,Versace Pants,136,389,Debit Card,50,Asia,0,1,0,1
C4797,CheapStore,Clothing,Adidas Hoodie,88,399,Crypto,53,US,0,1,1,1
C4798,FakeShop,Clothing,Versace Pants,190,236,Debit Card,56,Asia,0,1,0,0
C4799,StyleZone,Clothing,Zara Shirt,62,263,Credit Card,61,Europe,0,1,0,1
C4800,CheapStore,Clothing,Adidas Hoodie,85,343,UPI,52,Africa,1,1,0,1
C4801,StyleZone,Clothing,Designer Dress,353,437,Credit Card,43,Europe,0,0,0,0
C4802,TrendyMart,Clothing,Levi's Jeans,190,207,PayPal,20,Africa,0,0,0,0
C4803,InstaStore,Clothing,Gucci T-Shirt,180,225,Credit Card,56,US,0,0,0,0
C4804,SocialMediaAd,Clothing,Burberry Coat,391,393,UPI,41,Africa,0,1,0,1
C4805,QuickBuy,Clothing,Nike T-Shirt,192,179,Credit Card,58,Europe,0,0,0,1
C4806,FakeShop,Clothing,Nike T-Shirt,62,182,Debit Card,57,Africa,1,0,0,1
C4807,SocialMediaAd,Clothing,Puma Jacket,149,445,PayPal,42,US,1,1,0,1
C4808,TrendyMart,Clothing,Adidas Hoodie,78,242,Crypto,42,Asia,1,1,0,1
C4809,QuickBuy,Clothing,Puma Jacket,129,156,PayPal,22,Africa,0,0,0,0
C4810,FakeShop,Clothing,Gucci T-Shirt,305,341,Crypto,46,Asia,0,0,0,0
C4811,TrendyMart,Clothing,Adidas Hoodie,364,414,UPI,21,US,0,0,0,0
C4812,TrendyMart,Clothing,Burberry Coat,309,352,PayPal,18,Africa,0,0,0,0
C4813,FakeShop,Clothing,Gucci T-Shirt,411,421,Debit Card,59,US,0,0,0,0
C4814,QuickBuy,Clothing,Burberry Coat,221,469,Debit Card,18,Europe,0,0,0,1
C4815,StyleZone,Clothing,Burberry Coat,117,453,Credit Card,21,Europe,1,1,0,1
C4816,SocialMediaAd,Clothing,Burberry Coat,216,223,Debit Card,56,Africa,1,0,0,1
C4817,QuickBuy,Clothing,Gucci T-Shirt,147,252,PayPal,41,US,0,0,0,1
C4818,SocialMediaAd,Clothing,Versace Pants,106,337,Debit Card,54,Europe,0,0,0,1
C4819,InstaStore,Clothing,Burberry Coat,161,175,Crypto,45,Asia,0,0,0,0
C4820,TrendyMart,Clothing,Nike T-Shirt,216,328,PayPal,36,Africa,1,0,0,1
C4821,QuickBuy,Clothing,Zara Shirt,433,472,Credit Card,20,Africa,0,1,0,0
C4822,QuickBuy,Clothing,H&M Sweater,156,459,UPI,39,Europe,0,1,1,1
C4823,StyleZone,Clothing,Levi's Jeans,194,213,Crypto,25,US,0,0,0,0
C4824,QuickBuy,Clothing,Designer Dress,128,421,UPI,39,US,0,0,0,1
C4825,InstaStore,Clothing,Gucci T-Shirt,216,235,UPI,27,Asia,0,0,0,0
C4826,InstaStore,Clothing,Versace Pants,366,403,PayPal,42,Asia,1,0,0,1
C4827,TrendyMart,Clothing,Adidas Hoodie,214,202,Credit Card,37,US,0,0,0,1
C4828,FakeShop,Clothing,Nike T-Shirt,133,155,Credit Card,44,US,0,0,0,0
C4829,FakeShop,Clothing,Gucci T-Shirt,217,250,Debit Card,41,Africa,0,1,0,0
C4830,FakeShop,Clothing,Levi's Jeans,372,341,Debit Card,22,US,1,1,0,1
C4831,TrendyMart,Clothing,Levi's Jeans,164,366,Debit Card,38,US,0,0,0,1
C4832,FakeShop,Clothing,Designer Dress,372,419,Debit Card,41,Europe,0,0,0,0
C4833,TrendyMart,Clothing,Zara Shirt,72,304,Credit Card,55,Africa,0,1,0,1
C4834,QuickBuy,Clothing,Nike T-Shirt,146,440,PayPal,34,Africa,1,0,0,1
C4835,TrendyMart,Clothing,Levi's Jeans,479,498,PayPal,55,Asia,0,0,0,0
C4836,QuickBuy,Clothing,Nike T-Shirt,194,213,Debit Card,59,US,0,0,0,0
C4837,InstaStore,Clothing,Zara Shirt,175,357,PayPal,39,US,0,0,0,1
C4838,FakeShop,Clothing,H&M Sweater,226,270,UPI,63,US,0,0,0,0
C4839,QuickBuy,Clothing,H&M Sweater,153,385,Debit Card,41,US,0,1,0,1
C4840,FakeShop,Clothing,Gucci T-Shirt,301,274,PayPal,48,Asia,0,0,0,1
C4841,StyleZone,Clothing,Zara Shirt,267,275,Debit Card,54,Europe,0,0,0,0
C4842,TrendyMart,Clothing,Burberry Coat,174,458,PayPal,33,Europe,0,1,1,1
C4843,TrendyMart,Clothing,Gucci T-Shirt,252,459,Credit Card,61,Europe,1,1,1,1
C4844,TrendyMart,Clothing,Versace Pants,123,357,Debit Card,29,Europe,0,1,0,1
C4845,QuickBuy,Clothing,Puma Jacket,141,233,PayPal,42,Europe,0,1,0,1
C4846,QuickBuy,Clothing,Gucci T-Shirt,334,374,Credit Card,57,Europe,0,0,0,0
C4847,TrendyMart,Clothing,H&M Sweater,169,323,Debit Card,26,Europe,0,1,0,1
C4848,SocialMediaAd,Clothing,Gucci T-Shirt,163,161,UPI,62,Asia,0,0,0,1
C4849,FakeShop,Clothing,Adidas Hoodie,389,465,Credit Card,51,Africa,0,0,0,0
C4850,QuickBuy,Clothing,Gucci T-Shirt,175,258,PayPal,60,Asia,1,1,0,1
C4851,StyleZone,Clothing,Versace Pants,114,418,Crypto,18,US,1,0,0,1
C4852,QuickBuy,Clothing,Designer Dress,70,193,UPI,62,Africa,0,1,0,1
C4853,TrendyMart,Clothing,Adidas Hoodie,175,179,PayPal,38,US,0,0,0,0
C4854,StyleZone,Clothing,Versace Pants,427,468,Crypto,32,Asia,1,1,0,1
C4855,FakeShop,Clothing,Burberry Coat,208,351,Credit Card,31,Europe,0,0,0,1
C4856,TrendyMart,Clothing,Adidas Hoodie,264,470,Credit Card,26,US,0,0,0,1
C4857,InstaStore,Clothing,Nike T-Shirt,120,389,Debit Card,44,Asia,1,0,0,1
C4858,InstaStore,Clothing,Adidas Hoodie,285,302,Debit Card,46,Asia,0,0,0,0
C4859,TrendyMart,Clothing,H&M Sweater,271,335,PayPal,20,Africa,0,0,1,0
C4860,StyleZone,Clothing,Designer Dress,218,236,UPI,26,Africa,0,0,1,0
C4861,FakeShop,Clothing,Burberry Coat,208,477,UPI,64,Asia,1,0,0,1
C4862,TrendyMart,Clothing,Nike T-Shirt,231,288,PayPal,48,Africa,0,0,0,0
C4863,StyleZone,Clothing,Gucci T-Shirt,328,369,Credit Card,41,Asia,0,0,0,0
C4864,CheapStore,Clothing,Adidas Hoodie,185,231,Debit Card,33,US,0,0,0,0
C4865,TrendyMart,Clothing,H&M Sweater,487,489,PayPal,34,US,0,0,0,0
C4866,SocialMediaAd,Clothing,Levi's Jeans,143,294,UPI,38,US,0,1,0,1
C4867,SocialMediaAd,Clothing,Versace Pants,64,256,Credit Card,55,US,0,0,0,1
C4868,SocialMediaAd,Clothing,Versace Pants,236,427,Crypto,22,Africa,1,1,1,1
C4869,StyleZone,Clothing,H&M Sweater,333,368,Crypto,38,Africa,0,1,0,1
C4870,FakeShop,Clothing,Zara Shirt,250,455,Credit Card,27,US,0,1,0,1
C4871,CheapStore,Clothing,Adidas Hoodie,253,301,Credit Card,65,Europe,0,0,0,0
C4872,StyleZone,Clothing,Zara Shirt,282,345,Debit Card,28,Asia,0,0,0,0
C4873,SocialMediaAd,Clothing,Levi's Jeans,325,318,Crypto,39,Europe,0,0,0,1
C4874,QuickBuy,Clothing,Burberry Coat,142,152,Credit Card,61,US,0,0,0,0
C4875,InstaStore,Clothing,Gucci T-Shirt,144,220,Crypto,51,Africa,0,1,1,1
C4876,InstaStore,Clothing,Zara Shirt,145,238,Credit Card,39,US,0,0,0,1
C4877,SocialMediaAd,Clothing,Nike T-Shirt,223,408,Debit Card,50,Europe,0,1,0,1
C4878,TrendyMart,Clothing,Puma Jacket,343,380,Crypto,59,US,0,0,0,0
C4879,FakeShop,Clothing,Designer Dress,230,486,UPI,22,US,1,0,0,1
C4880,StyleZone,Clothing,Burberry Coat,325,346,Credit Card,62,Africa,0,0,0,0
C4881,StyleZone,Clothing,Designer Dress,341,355,Crypto,56,Africa,0,0,0,1
C4882,InstaStore,Clothing,Burberry Coat,479,497,PayPal,61,US,0,0,1,1
C4883,StyleZone,Clothing,Zara Shirt,258,440,PayPal,30,Europe,0,0,0,1
C4884,FakeShop,Clothing,Versace Pants,104,377,PayPal,25,Asia,1,0,0,1
C4885,CheapStore,Clothing,H&M Sweater,182,180,Credit Card,44,Asia,0,1,0,1
C4886,InstaStore,Clothing,Adidas Hoodie,173,217,PayPal,38,Africa,0,0,0,0
C4887,QuickBuy,Clothing,Nike T-Shirt,450,500,UPI,39,US,0,0,0,0
C4888,SocialMediaAd,Clothing,H&M Sweater,306,354,UPI,49,Africa,0,0,0,0
C4889,FakeShop,Clothing,Gucci T-Shirt,278,280,UPI,18,Asia,1,1,0,1
C4890,FakeShop,Clothing,Adidas Hoodie,371,418,Crypto,44,Europe,0,0,0,0
C4891,QuickBuy,Clothing,Burberry Coat,270,332,PayPal,40,Africa,0,0,0,0
C4892,QuickBuy,Clothing,Levi's Jeans,65,228,UPI,37,Africa,0,0,0,1
C4893,FakeShop,Clothing,H&M Sweater,228,451,UPI,18,Europe,0,1,0,1
C4894,CheapStore,Clothing,Puma Jacket,254,253,Crypto,45,Asia,0,1,0,1
C4895,StyleZone,Clothing,Puma Jacket,190,312,Debit Card,64,Asia,0,0,0,1
C4896,InstaStore,Clothing,Burberry Coat,242,275,Debit Card,57,Africa,0,0,0,0
C4897,CheapStore,Clothing,Zara Shirt,150,228,Crypto,59,US,0,1,0,1
C4898,FakeShop,Clothing,Gucci T-Shirt,103,173,UPI,64,Asia,0,0,0,1
C4899,StyleZone,Clothing,Versace Pants,131,423,Crypto,35,Asia,1,0,0,1
C4900,TrendyMart,Clothing,Zara Shirt,240,492,Crypto,45,Asia,1,1,0,1
C4901,CheapStore,Clothing,Versace Pants,400,393,Crypto,49,Europe,0,0,0,1
C4902,CheapStore,Clothing,Zara Shirt,321,322,Crypto,35,Asia,0,0,0,0
C4903,TrendyMart,Clothing,Designer Dress,321,349,Crypto,18,Africa,0,0,0,0
C4904,QuickBuy,Clothing,Burberry Coat,325,387,PayPal,62,US,0,0,0,0
C4905,QuickBuy,Clothing,H&M Sweater,143,157,PayPal,58,Europe,0,0,0,0
C4906,StyleZone,Clothing,Zara Shirt,398,496,UPI,55,Asia,0,0,0,0
C4907,TrendyMart,Clothing,Adidas Hoodie,125,150,Crypto,34,Africa,0,0,0,0
C4908,TrendyMart,Clothing,Burberry Coat,184,269,UPI,51,Europe,0,1,1,1
C4909,QuickBuy,Clothing,H&M Sweater,270,293,Debit Card,47,Europe,0,0,0,0
C4910,CheapStore,Clothing,Zara Shirt,184,228,Debit Card,54,US,0,0,0,0
C4911,SocialMediaAd,Clothing,Nike T-Shirt,335,391,PayPal,47,Africa,0,0,1,0
C4912,StyleZone,Clothing,Designer Dress,109,208,Debit Card,50,US,1,1,0,1
C4913,SocialMediaAd,Clothing,Zara Shirt,393,417,Credit Card,18,Europe,0,0,0,0
C4914,CheapStore,Clothing,Versace Pants,299,313,Crypto,43,Africa,0,0,0,0
C4915,FakeShop,Clothing,Versace Pants,303,365,Credit Card,28,US,0,0,0,0
C4916,FakeShop,Clothing,Designer Dress,376,430,Crypto,35,Europe,0,0,0,0
C4917,InstaStore,Clothing,Adidas Hoodie,137,396,Crypto,31,Asia,0,0,1,1
C4918,CheapStore,Clothing,Nike T-Shirt,233,248,PayPal,43,Europe,1,0,0,0
C4919,CheapStore,Clothing,Versace Pants,136,259,Debit Card,41,Asia,0,1,1,1
C4920,CheapStore,Clothing,H&M Sweater,175,196,Crypto,27,Africa,0,0,0,0
C4921,CheapStore,Clothing,Gucci T-Shirt,332,345,UPI,54,Africa,0,0,0,0
C4922,InstaStore,Clothing,Versace Pants,395,430,Debit Card,44,Europe,0,0,0,0
C4923,TrendyMart,Clothing,Gucci T-Shirt,363,385,Credit Card,59,US,0,0,0,0
C4924,FakeShop,Clothing,Nike T-Shirt,211,469,Crypto,19,Europe,0,1,0,1
C4925,TrendyMart,Clothing,Puma Jacket,211,391,Crypto,21,Asia,0,0,0,1
C4926,SocialMediaAd,Clothing,Adidas Hoodie,300,311,Crypto,58,US,0,0,0,0
C4927,FakeShop,Clothing,H&M Sweater,177,293,PayPal,55,Africa,0,0,0,1
C4928,SocialMediaAd,Clothing,Zara Shirt,95,186,PayPal,44,US,0,0,0,1
C4929,QuickBuy,Clothing,Designer Dress,125,253,Debit Card,52,Asia,0,0,0,1
C4930,CheapStore,Clothing,Nike T-Shirt,255,257,Debit Card,40,Asia,1,1,1,1
C4931,QuickBuy,Clothing,Nike T-Shirt,371,458,Crypto,37,Africa,0,0,0,0
C4932,StyleZone,Clothing,Versace Pants,186,471,PayPal,53,Europe,1,0,0,1
C4933,StyleZone,Clothing,Zara Shirt,196,431,PayPal,31,Asia,0,0,0,1
C4934,CheapStore,Clothing,Gucci T-Shirt,148,158,PayPal,23,Europe,0,0,0,0
C4935,TrendyMart,Clothing,Versace Pants,331,354,Credit Card,25,Asia,0,0,0,0
C4936,SocialMediaAd,Clothing,Designer Dress,92,195,Crypto,24,Europe,0,1,0,1
C4937,StyleZone,Clothing,H&M Sweater,387,417,Debit Card,50,Europe,0,0,0,0
C4938,CheapStore,Clothing,Burberry Coat,295,482,Debit Card,43,US,0,0,0,1
C4939,SocialMediaAd,Clothing,Versace Pants,106,168,Debit Card,47,Europe,1,1,0,1
C4940,TrendyMart,Clothing,Nike T-Shirt,206,225,Credit Card,42,Europe,0,0,0,0
C4941,TrendyMart,Clothing,Zara Shirt,383,411,PayPal,60,Africa,0,0,0,0
C4942,StyleZone,Clothing,Nike T-Shirt,146,173,UPI,20,US,0,0,0,0
C4943,InstaStore,Clothing,Designer Dress,347,385,PayPal,51,Europe,0,0,0,0
C4944,TrendyMart,Clothing,Designer Dress,310,331,Debit Card,49,US,0,0,0,0
C4945,TrendyMart,Clothing,Levi's Jeans,146,237,Credit Card,24,Africa,0,0,0,1
C4946,QuickBuy,Clothing,Designer Dress,382,473,UPI,46,Asia,0,1,0,0
C4947,QuickBuy,Clothing,Gucci T-Shirt,392,479,PayPal,57,Europe,0,0,0,0
C4948,StyleZone,Clothing,Zara Shirt,97,293,UPI,41,Europe,1,1,0,1
C4949,FakeShop,Clothing,Levi's Jeans,251,309,PayPal,21,Asia,0,1,0,0
C4950,CheapStore,Clothing,Gucci T-Shirt,183,266,UPI,21,Europe,0,1,0,1
C4951,InstaStore,Clothing,H&M Sweater,310,377,PayPal,52,Asia,0,0,0,0
C4952,SocialMediaAd,Clothing,Burberry Coat,232,448,PayPal,57,US,0,1,0,1
